orderId,customerId,orderDate,shipDate,status,shippingAddress,totalAmount,extraField1,op,eventTime,seqNum
eed3891b-fc9e-4a0b-885b-3b26c1f3c167,3ffe7f9f-5c14-4677-b334-eec5837d341d,2025-10-31 11:10:43,2025-11-01,PAID,"C/ Mar, 42",,,I,2025-11-06 01:29:18,1
58f6da7b-057d-4d79-88f9-92193e5c69d9,c2a53e23-f85b-47de-8c2f-8b615d2be575,2025-10-26 02:45:39,2025-10-26,CANCELLED,"C/ Rio, 79",,,I,2025-11-06 20:31:49,1
7c72021b-a53b-47fd-b563-3418725cb509,5c95231e-de6f-4434-a7ae-9c960e3e72aa,2025-10-26 00:20:17,2025-11-01,Shipped," C/ Sol, 6 ",,legacy,I,2025-11-06 03:38:52,1
610d7aa3-b03b-47c2-8bc6-2855fda33b6b,d30d8840-92f7-4944-8f8c-536b26503f6f,2025-10-26 13:40:07,2025-10-28,NEW,"  C/ Luna, 78",,legacy,I,2025-11-06 01:02:09,1
b5f37d91-74f8-4645-ac7e-720153065ba9,5a17c1d2-8bd8-4962-b128-1ddf769df768,2025-10-28 12:26:21,2025-10-28,PAID,"C/ Luna, 95",,,I,2025-11-06 00:51:01,1
1e2d782b-39e6-46d7-97ac-80c9b5767df6,fd7b515e-aa72-44cf-8b0d-cb8f9d8f4138,2025-10-29 22:26:38,2025-11-07,new,"C/ Mar, 72",,,I,2025-11-06 05:14:37,1
9f2029f8-6bbc-4ca0-8c62-c1c89e6da8dc,712e823c-1b31-4a6e-953a-5b43aad1379d,2025-11-01 01:46:03,2025-11-05,new,"C/ Rio, 79",,,I,2025-11-06 19:36:50,1
c65296e8-16d0-48fe-a9ea-c52c1228b092,313a97e2-5a87-4d1b-beed-bdefb3a97710,2025-11-05 14:07:13,2025-11-13,SHIPPED,"C/ Mar, 88",,legacy,I,2025-11-04 16:00:43,1
2347ec0c-d36f-45ed-892a-81428f7585df,e95a8793-9c04-49dc-aceb-4c337e2835dc,2025-10-24 13:18:20,2025-10-26,SHIPPED," C/ Mar, 85",,,I,2025-11-06 06:22:18,1
c99c039e-799b-4bfe-a68f-66da55d30e27,f669a748-2f86-49e0-972e-2097b2b6d032,2025-11-06 00:19:44,2025-11-06,SHIPPED," C/ Mar, 67",,,I,2025-11-06 19:30:48,1
24441814-7732-4ec5-9e15-0bc2f61c6b5f,,2025-10-27 02:41:01,2025-11-05,PAID,"C/ Sol, 30",,,I,2025-11-06 13:14:57,1
f5be2e01-7333-4266-8715-a346b3bf2285,b2965505-9927-4816-a7a9-3fdd2ea44d73,2025-11-03 00:12:22,2025-11-06,NEW,"C/ Sol, 44",,,I,2025-11-06 23:03:49,1
ef2d5f79-aa48-46d7-8bbf-6591a714f613,672ebf86-2bf1-43b0-b90d-4bc8a9863892,2025-11-02 00:41:17,2025-11-06,PAID,"C/ Luna, 33",,,I,2025-11-06 07:58:03,1
f38037f1-af07-4e29-8d03-de4a067d88b1,089724ce-c68e-4357-b30f-885efc174e71,2025-10-26 01:11:13,2025-10-29,SHIPPED,"  C/ Sol, 32",,,I,2025-11-06 21:11:15,1
bd33dd71-7986-450a-ae5c-eb35bc8ceb3f,939ccfb0-b94b-4a97-8e3a-e1286390b95e,2025-10-28 09:51:46,2025-11-02,SHIPPED,"C/ Mar, 58",,,I,2025-11-06 01:55:30,1
d93ae963-ef95-479e-9a6c-1315ae0b07bd,d3902cd7-6306-47e9-a961-3b498179701a,2025-11-01 00:25:55,2025-11-11,SHIPPED,"C/ Sol, 7",,,I,2025-11-06 10:00:26,1
e8adae6c-6393-4347-a09b-991d76dedad8,c4bb3e22-ef10-49c6-8cd7-394e8c61904c,2025-10-26 11:27:05,2025-11-01,new,"C/ Luna, 28",,,I,2025-11-06 02:28:09,1
5a6ba90b-140c-4853-85dc-5570139b1583,add17c25-46ba-432c-b32c-950400ce3d8d,2025-10-26 00:45:07,2025-10-29,PAID,"C/ Rio, 19",,,I,2025-11-06 19:09:35,1
bc49d0b7-6710-4e23-be63-3ee5af7c0783,6fe15710-e182-46c1-bcb4-e03fc5f714d7,2025-11-02 18:53:53,2025-11-03,CANCELLED,"C/ Luna, 66",,legacy,I,2025-11-06 16:53:50,1
eaed687b-c18f-4c98-841f-014338b67315,0cb4a9a8-88b8-472f-ad85-f1487269e828,2025-10-30 10:16:31,2025-11-08,PAID,"C/ Mar, 20",,legacy,I,2025-11-05 05:30:35,1
d5e22057-5131-48e3-a23f-09d3df569e96,59c915bf-9a37-4116-8986-11e0274f6528,2025-11-05 23:26:23,2025-11-11,SHIPPED," C/ Sol, 56 ",,,I,2025-11-06 05:20:51,1
84fd0832-a2fa-4875-ba9e-c66893aad10a,5ebb0cf1-589a-462d-90f8-3abbf8134e02,2025-10-25 14:03:34,2025-11-02,NEW,"C/ Sol, 70",,,I,2025-11-06 04:56:29,1
bfe89785-dd17-4644-80f2-30b7fd6decf6,9cef2fe0-bd5b-4611-a110-7d9287e0dfee,2025-10-28 11:36:00,2025-11-03,SHIPPED,"C/ Rio, 79",,legacy,I,2025-11-06 08:15:58,1
90839eea-1d81-4958-8ed9-c250f6958968,0c0fc6ea-02a9-40df-a844-c6c687f7f092,2025-10-25 10:07:48,2025-11-04,CANCELLED,"C/ Luna, 90",,,I,2025-11-06 21:49:09,1
b24f3ee9-3b29-4bc3-bea5-ba7cccb41de4,b1bada5b-9bd4-4362-891b-b4276ac359f8,2025-11-02 14:02:15,2025-11-05,PAID,"C/ Luna, 13",,,I,2025-11-06 11:16:18,1
bb04bdb5-7ac1-4a4a-9af2-c2772c389066,d3902cd7-6306-47e9-a961-3b498179701a,2025-10-31 15:21:13,2025-11-06,new,"C/ Rio, 44",,,I,2025-11-06 14:01:22,1
b4aa9047-8e3f-4657-bdad-c31cfb7173d2,0b9e1400-6204-44ee-8aa2-31ee95d308ae,2025-10-25 15:13:26,2025-10-31,NEW,"C/ Mar, 91",,,I,2025-11-06 04:19:33,1
6ca50e9b-3fb6-442b-a095-33e67c9637fd,e871613c-b301-4c9d-931b-64765c320caa,2025-10-31 12:26:59,2025-11-02,NEW,"C/ Luna, 65",,,I,2025-11-06 14:35:38,1
d0887d9f-0ec0-4304-9c8a-55874434b0ce,0c9648ab-c179-46f8-a044-ff78e9580527,2025-10-31 02:57:30,2025-11-10,SHIPPED,"  C/ Rio, 22  ",,,I,2025-11-06 02:43:01,1
ac0aa07d-2b6c-44f7-89ae-091f1789bd55,1a9e4aa2-6db0-4101-8c48-36240a214d00,2025-11-06 05:40:16,2025-11-14,CANCELLED,"C/ Luna, 43",,,I,2025-11-06 13:18:30,1
0f17b116-d093-40eb-a818-e5a8082bf6a8,d18a325f-c75b-405a-be56-0977caf03a73,2025-11-03 07:34:17,2025-11-08,Shipped,"C/ Mar, 86",,,I,2025-11-06 17:17:15,1
2d84e8b5-f628-4d80-9a8d-d4ca02529aca,bebf0d52-61ae-437a-8a10-2362939a56d2,2025-11-02 03:31:35,2025-11-05,NEW,"C/ Rio, 91",,,I,2025-11-06 17:09:19,1
3463f468-7196-404b-a354-598c0e6d60cd,3232c4a6-97bd-4e44-a09b-e87840c1ed0e,2025-10-25 04:45:49,2025-11-03,SHIPPED,"C/ Luna, 16",,,I,2025-11-06 15:07:33,1
14a38006-cc0f-444e-abf9-d67bc44341e1,e95a8793-9c04-49dc-aceb-4c337e2835dc,2025-10-31 00:13:01,2025-10-31,new,"C/ Mar, 41",,legacy,I,2025-11-06 18:10:15,1
93d37b0b-ca2a-4ccf-8dfd-27bdbd7789e2,6625e003-1424-484f-a76e-135e52525db9,2025-10-31 16:18:42,2025-11-10,CANCELLED,"C/ Luna, 94",,,I,2025-11-06 04:44:31,1
6b3efee9-56b6-4e93-bfb7-5ee210be34cf,82266158-0573-4d7e-aa68-7bfa864354aa,2025-10-31 03:23:04,2025-11-08,NEW,"C/ Rio, 21",,,I,2025-11-06 02:51:21,1
0f1979d4-b471-402c-b044-e04b2ef951a1,1886aa9d-eda9-4fbb-a826-8fdf19d71cfa,2025-11-04 18:42:17,2025-11-13,NEW,"C/ Rio, 24",,,I,2025-11-06 23:39:48,1
6aa06a51-8e09-4dbb-9744-f0a848ce68e3,3c5b9607-6c86-4c61-afb1-243d4de56eb0,2025-10-27 10:05:16,2025-11-05,new,"  C/ Sol, 58 ",,legacy,I,2025-11-06 10:14:28,1
6d02a89a-4cad-4d17-be0a-0efdfb38b44f,0b231a5f-0f47-4dda-ad2d-2b01c7d19f1e,2025-10-30 18:12:23,2025-11-06,Shipped,"C/ Mar, 93",,,I,2025-11-06 11:56:40,1
65973136-6a6d-40c7-9992-cf5572cffddf,9b3d8e8e-5bf8-4ac6-9297-60f8996d5fa6,2025-11-06 03:52:50,2025-11-11,NEW,"C/ Mar, 72",,legacy,I,2025-11-06 04:27:43,1
765e41cc-23ea-4362-9db6-58dfb4ea1cef,539d18c8-6082-4061-8b1d-897bd43f9831,2025-10-31 15:29:28,2025-11-02,PAID,"C/ Sol, 96",,,I,2025-11-06 13:02:38,1
f5d4e5f0-b6f1-430d-920d-97f52332e6a0,160ce322-cd71-4486-aa3d-cf07e2daa495,2025-11-06 01:39:08,2025-11-07,NEW,"C/ Sol, 5",,,I,2025-11-06 03:56:01,1
fb2ae497-456a-47b5-b611-1f22d6bb705b,9a644e63-5ca1-496b-a5ae-9afb61134a39,2025-11-05 05:14:24,2025-11-08,SHIPPED,"C/ Mar, 30",,,I,2025-11-06 13:44:35,1
192743a5-ce01-48a5-be88-659c9dc8629d,ca6a03bb-52b1-4004-a565-3b7db5a60acb,2025-10-24 11:07:28,2025-10-26,PAID,"C/ Rio, 88",,legacy,I,2025-11-06 08:40:49,1
4f692c7f-8874-473f-ab0f-a96634006f88,480f2adb-173b-4865-b8ba-7dcf7b9dc420,2025-10-25 10:40:24,2025-10-25,NEW,"C/ Sol, 11",,,I,2025-11-06 16:20:32,1
05645d52-8e2f-41a4-afef-412cc3808790,1b84cad7-1bd1-4723-9afb-22ace5f3bece,2025-11-01 21:18:07,2025-11-11,NEW," C/ Sol, 7 ",,,I,2025-11-06 14:37:33,1
b1f7571d-53fb-4fc7-8864-5bac263fb585,30834876-d78c-49a2-b84c-ec3dc9dee7ed,2025-10-25 01:41:00,2025-10-28,Shipped,"C/ Luna, 92",,,I,2025-11-06 07:05:43,1
42e5019a-5ddb-45df-a438-66b3a4b83c1f,398a7e64-3508-4d9b-86b9-445bfc1675a5,2025-10-31 14:23:45,2025-11-04,NEW,"C/ Mar, 14",,,I,2025-11-06 20:56:56,1
fc90e9de-5806-46f1-b21d-350e8a594375,5b3d0b07-ddba-4e48-8e50-2b4561b11bcd,2025-10-29 19:58:01,2025-11-04,SHIPPED," C/ Sol, 89 ",,legacy,I,2025-11-06 19:44:04,1
884b0858-02f6-4d92-8c25-231a059b5de0,d18a325f-c75b-405a-be56-0977caf03a73,2025-10-27 22:25:53,2025-10-30,SHIPPED,"C/ Luna, 25",,,I,2025-11-06 15:04:43,1
f0581c67-b1e7-465f-a0f7-55c7a1eba47d,939ccfb0-b94b-4a97-8e3a-e1286390b95e,2025-10-26 13:59:30,2025-10-27,SHIPPED,"C/ Mar, 43",,,I,2025-11-06 16:55:09,1
54d86844-fd61-41f4-a18d-08e8b153e386,3232c4a6-97bd-4e44-a09b-e87840c1ed0e,2025-11-05 17:46:36,2025-11-06,NEW,"C/ Mar, 74",,,I,2025-11-06 09:09:12,1
01ad5fc0-582d-46da-8499-fce72ea0d00c,c6f5fb44-3fc8-4a1c-895c-3f663232aa2f,2025-11-03 15:40:54,2025-11-10,PAID,"C/ Sol, 32",,,I,2025-11-06 21:18:06,1
b4368e58-8609-4e67-bae6-5fff33ff60e3,b2965505-9927-4816-a7a9-3fdd2ea44d73,2025-10-27 22:18:47,2025-11-05,NEW,"C/ Sol, 61",,,I,2025-11-06 21:49:12,1
f92d34cb-c755-4669-a2ba-1b4127e49fbe,4dd76faf-a611-4679-b5bc-b8f5e6d4aab0,2025-10-25 14:57:39,2025-11-03,PAID,"C/ Sol, 26",,,I,2025-11-06 16:04:53,1
99b84d1f-7a65-4a89-a727-740037583fd6,6ff63495-64de-4fa5-8fe3-a5ea6fd11c30,2025-10-24 23:38:21,2025-10-30,NEW,"C/ Luna, 11",,,I,2025-11-06 06:06:57,1
ab80b3e9-5e72-4df0-9f4e-f60e45a1a6b4,21d6c993-a818-486f-b7f8-061d0ccec747,2025-10-29 06:05:12,2025-11-04,SHIPPED,"C/ Mar, 84",,,I,2025-11-06 21:33:23,1
06908562-5473-4e11-b606-1b367e0bb132,231db78e-3663-4a46-a8d4-18038779b0ec,2025-11-02 05:31:16,2025-11-06,NEW,"C/ Luna, 18",,,I,2025-11-06 04:27:56,1
a428d763-2fe9-4e4e-afd8-bceb98956f47,e3d76f51-efc3-40a9-a647-905224e3bfb9,2025-10-30 12:16:03,2025-11-09,PAID,"C/ Luna, 56",,,I,2025-11-06 22:36:39,1
3a9d2a01-60fd-4e72-8ca9-cff1026e6c3d,d40a0a22-2ef2-43b2-9098-4b54702b4b07,2025-11-03 20:12:44,2025-11-05,NEW,"C/ Sol, 59",,,I,2025-11-06 20:41:11,1
6c8ce04d-92e4-45c8-b046-52e738b86fdd,b1cb9096-3c7a-4ee9-bd43-767d2af3e4d3,2025-10-31 11:58:27,2025-11-03,SHIPPED,"C/ Rio, 29",,,I,2025-11-06 17:41:49,1
7e51922f-be2e-451b-92e7-5c0db545b5f8,00647076-401f-4cfa-84cc-11053d94255d,2025-10-26 05:48:50,2025-11-03,NEW,"C/ Mar, 85",,,I,2025-11-06 23:22:27,1
48cea99e-5ec7-45c4-b926-44e44561b5bb,6943e0fd-b642-4d27-8801-6c23de62e4af,2025-10-24 21:11:06,2025-10-24,new," C/ Luna, 94",,,I,2025-11-06 19:41:26,1
ffb0e599-e5af-49f1-9178-5c263c099fc1,d49d4684-3c46-4c66-9083-b4197286ba0c,2025-10-27 17:48:47,2025-11-04,CANCELLED,"C/ Sol, 77",,legacy,I,2025-11-06 08:30:28,1
31abe517-6f16-4a3c-94b8-7ecb3b28f7f9,d7e92df2-f2ae-47c3-964d-821f0fbbb54f,2025-11-05 06:34:19,2025-11-07,CANCELLED,"C/ Sol, 13",,,I,2025-11-06 06:38:40,1
3acfcfa1-1269-4bef-b740-347cee113691,c4bb3e22-ef10-49c6-8cd7-394e8c61904c,2025-10-30 03:49:25,2025-11-01,PAID,"C/ Luna, 92",,,I,2025-11-06 13:32:58,1
15d8ebfd-7631-49de-9fb0-367c572d31ff,04c44393-e195-4f5a-bc5f-953d2fe868c3,2025-11-05 21:39:48,2025-11-05,NEW,"C/ Rio, 36",,,I,2025-11-06 05:57:53,1
a0a5d35a-0350-4bba-ae99-69fe9a22e798,7a35311b-0f0e-447f-a171-2fecaf501bb3,2025-10-25 15:12:03,2025-10-30,NEW,"  C/ Mar, 10 ",,,I,2025-11-06 19:20:41,1
64a56f32-0f68-4d8a-989c-a70be61763d4,d79a2d18-6f26-435a-b592-b334617e7125,2025-11-02 19:04:31,2025-11-09,SHIPPED,"C/ Rio, 5",,legacy,I,2025-11-06 22:10:03,1
286df3ac-3806-47b6-a628-998135c72bd0,d047d766-1f9e-40ae-b602-72348f307dc3,2025-11-01 13:17:51,2025-11-04,CANCELLED,"C/ Mar, 26  ",,legacy,I,2025-11-06 08:37:54,1
a5e07e0f-f071-465a-bf64-f3b9dcd1963d,939ccfb0-b94b-4a97-8e3a-e1286390b95e,2025-11-05 01:10:51,2025-11-11,NEW,"C/ Rio, 40",,,I,2025-11-06 04:08:56,1
caa4ed8b-cab0-4e2e-a619-8b554b09c718,b7c787c7-e8c5-4b9d-b66a-878c1c867aa9,2025-10-26 16:01:37,2025-11-05,SHIPPED,"C/ Rio, 29",,,I,2025-11-06 16:36:09,1
f19b4382-2ed0-4e5a-84a6-901ec873d6e3,b605e1ab-83ff-4f5b-a827-3d79607756e3,2025-10-31 02:11:43,2025-11-03,PAID,"C/ Sol, 40",,,I,2025-11-06 16:24:50,1
2d940f45-3028-4baa-87aa-64c49e1aafcc,2d71b7b9-b649-45ff-896d-5623407697a3,2025-11-03 00:28:21,2025-11-08,PAID,"C/ Luna, 17",,,I,2025-11-06 06:18:02,1
44ddf70d-aeba-41d3-aeae-68cc352ff543,4900f291-4f50-47dd-8749-1a3518b654c9,2025-11-04 02:31:27,2025-11-08,NEW,"C/ Sol, 3",,legacy,I,2025-11-06 10:41:45,1
ad0ae5c7-64bf-4c1a-afa2-b5497ac4e77e,bf963233-94ac-4294-a7ff-09009e11b00b,2025-10-29 16:10:57,2025-10-29,NEW,"C/ Rio, 74",,,I,2025-11-06 08:54:21,1
2e6921bf-e659-461e-b150-14995ac52c7b,60b7ee25-1aa2-4999-9331-42717a8cd4ac,2025-11-01 20:44:40,2025-11-01,PAID,"C/ Rio, 79",,legacy,I,2025-11-06 15:30:35,1
2fdeef21-5239-4900-9dea-770444fac161,1b99f722-1a4d-4640-93fa-203954033585,2025-10-26 04:56:01,2025-11-02,SHIPPED," C/ Luna, 38",,,I,2025-11-06 18:46:21,1
4afc38b4-c548-4ad5-8e4e-489ac2ee903c,bc9bb0bf-2583-40a4-8bf4-0a3e61dae2fe,2025-10-27 13:53:09,2025-10-30,PAID,"C/ Rio, 74",,,I,2025-11-06 09:16:16,1
84c3b685-7613-4cc0-82a5-ad590c3f1010,fc20ea38-8ed3-497f-8be8-8951e46291d4,2025-10-31 01:43:21,2025-10-31,CANCELLED,"  C/ Luna, 46  ",,,I,2025-11-06 04:48:52,1
bed8cbbf-0d47-4412-8ee9-0ec66f1247d0,73df66b5-a867-4cf5-96c0-24b44c46a52d,2025-11-06 02:19:38,2025-11-09,NEW,"C/ Mar, 57",,,I,2025-11-04 07:58:57,1
9d865df4-bb73-46a2-8708-a9b733bf2270,bfbb375c-4f98-4ae4-88c5-3e10c9e14d16,2025-11-04 12:13:16,2025-11-09,CANCELLED," C/ Mar, 73",,,I,2025-11-06 11:15:45,1
9622fefc-a09e-4a0a-b5b3-97f132d4aab3,928fc9e4-d5d1-4f6c-84b5-df85b78dc1a2,2025-11-01 03:16:56,2025-11-11,NEW,"  C/ Mar, 13",,,I,2025-11-06 20:04:55,1
6b26715a-261c-4701-acce-a0135663b953,a2349e20-6fea-4630-b76c-5cd123a2ae59,2025-11-02 18:01:21,2025-11-06,new," C/ Mar, 96  ",,,I,2025-11-06 06:59:03,1
b99b4b41-7dd7-435e-832e-a6015d52f51e,0b9e1400-6204-44ee-8aa2-31ee95d308ae,2025-10-30 17:45:47,2025-11-08,SHIPPED,"C/ Luna, 66",,,I,2025-11-06 13:40:04,1
b9ac56aa-1548-4706-898e-e9b2a15cfeda,a0f1baa2-320b-42c9-b3c2-be8f04fe4fec,2025-10-28 22:44:57,2025-10-31,CANCELLED,"C/ Sol, 65",,,I,2025-11-06 10:22:13,1
60200988-c76c-479e-86b6-11866e37b9ad,aa9b058f-f7c3-4ec1-9ccc-55040f88cded,2025-11-02 22:41:51,2025-11-03,PAID,"C/ Sol, 46",,,I,2025-11-06 10:10:12,1
a616653b-71c8-4be2-bf5f-b616b641112b,240091f2-318f-442e-9327-9661f9fea6a4,2025-11-04 02:23:14,2025-11-08,SHIPPED,"C/ Mar, 88",,legacy,I,2025-11-06 19:32:54,1
19b27e69-2d57-456a-a78f-339d1ea26b20,58480952-7ba1-45d3-8680-01e5d2e2a393,2025-10-25 11:39:19,2025-10-25,CANCELLED,"C/ Mar, 46",,legacy,I,2025-11-06 05:58:41,1
70f3650c-d169-4413-9715-bdd02ad48cf8,ab906a2d-0874-422b-941d-aeb0aced96d0,2025-10-29 18:02:23,2025-11-07,SHIPPED,"C/ Sol, 71",,,I,2025-11-06 08:05:17,1
db378f22-0716-4634-9431-803ec253fcc8,da01de9b-049e-4938-9e80-0be5e78a5fb3,2025-11-03 15:18:49,2025-11-11,SHIPPED,"C/ Mar, 56",,,I,2025-11-06 22:51:58,1
915145b9-e58a-41b2-9d5d-a871f1fe2221,8d74b846-e84f-4a3d-a7df-fcfef939bfe5,2025-10-27 07:45:56,2025-11-01,new,"C/ Luna, 24 ",,,I,2025-11-06 00:16:57,1
14c14280-16b2-4246-b48f-15e644d9a406,b0fca5ef-13f4-46da-bcee-1004afd6ce5b,2025-10-30 01:07:57,2025-11-05,NEW,"C/ Sol, 9",,legacy,I,2025-11-05 00:04:05,1
5b61bdda-136d-4e39-abd4-7d01a5042f3b,076780c3-15b6-4971-a59b-94f794224673,2025-10-31 14:07:08,2025-11-01,PAID,"C/ Mar, 63",,,I,2025-11-06 05:55:44,1
c6b4e34d-1594-41ae-8848-98d106ed6cdd,7d8d396b-2bf6-4393-b789-c53ec99254c3,2025-11-04 10:44:10,2025-11-07,CANCELLED," C/ Mar, 99  ",,legacy,I,2025-11-06 09:23:21,1
c574fdf2-7be6-4e6b-88b5-78c055a3c315,e871613c-b301-4c9d-931b-64765c320caa,2025-11-06 12:22:08,2025-11-07,PAID,"  C/ Rio, 26 ",,,I,2025-11-06 15:07:52,1
4e229f1e-ad5c-4181-8126-c9bb84ccf294,160ce322-cd71-4486-aa3d-cf07e2daa495,2025-11-05 10:10:43,2025-11-05,NEW,"C/ Sol, 46",,,I,2025-11-06 06:53:41,1
c15e8f73-06ba-4827-aeeb-14eaaa2f85f5,1d49ec66-a48d-41d2-ab37-8fff2b9499cf,2025-11-04 15:26:24,2025-11-07,SHIPPED,"C/ Luna, 88",,,I,2025-11-06 00:44:05,1
d266af16-b0dd-47ff-89a5-fabde1a42a0a,9521bfdc-c557-431f-8fd5-d29275bb7c55,2025-10-31 05:19:48,2025-11-09,CANCELLED,"C/ Rio, 75",,,I,2025-11-06 13:03:50,1
549a1a93-65d2-4f6b-959f-7c7678997a83,fb386df8-36b6-4f86-a8cc-67501cd8fd94,2025-11-05 20:14:06,2025-11-09,new,"C/ Mar, 13",,legacy,I,2025-11-06 23:37:34,1
436e5563-2416-4ab8-a596-3d08e695a896,ab185fc5-481d-4b17-a3ab-79538d01b105,2025-11-06 01:51:23,2025-11-07,NEW,"C/ Sol, 3",,legacy,I,2025-11-06 08:33:12,1
db83c24f-7ca0-4576-8acd-076104e0ed38,f8de6d5e-9f90-4593-9d43-3006aac49240,2025-10-26 10:52:27,2025-11-03,SHIPPED,"C/ Mar, 8",,,I,2025-11-06 05:48:06,1
1217ddec-0a47-4119-858e-3ca64c2fdc8f,f55759be-09de-4137-a9e6-e7935f712afd,2025-11-02 12:52:24,2025-11-12,SHIPPED,"C/ Luna, 61",,,I,2025-11-06 07:46:49,1
6f577ede-5641-4505-bb40-da801c1ba545,a6f92061-1ed3-44f7-b706-59a80f8753d9,2025-10-28 23:16:06,2025-11-02,SHIPPED,"C/ Mar, 53",,,I,2025-11-05 06:08:10,1
df0b41a0-0f1f-488f-958b-707f5fbcfca3,1def8f5a-0c9c-4744-97cd-a160e556d2a1,2025-10-24 02:05:36,2025-11-02,NEW,"C/ Mar, 79",,legacy,I,2025-11-06 08:11:06,1
61ccd339-e684-447e-bf4c-91d757b606c8,8c234977-0a57-4fd0-9c78-4a5704e48f89,2025-11-05 07:29:55,2025-11-12,NEW,"C/ Mar, 66",,,I,2025-11-06 05:06:15,1
6a428b77-4c2c-43d6-9608-dc68fdbb6dbf,5a17c1d2-8bd8-4962-b128-1ddf769df768,2025-10-29 05:17:59,2025-10-31,NEW,"C/ Luna, 71",,,I,2025-11-06 20:56:37,1
eafde45b-1103-483f-a26f-2499f44412ba,a3230198-a5fe-4510-9fff-ef58c2a4c9a1,2025-10-24 06:59:24,2025-10-26,SHIPPED,"C/ Luna, 8",,,I,2025-11-06 18:17:52,1
2f34132e-447e-469b-a6f7-90b7339293da,29126801-dffe-4ad3-bac0-07c0a4b6771b,2025-10-24 18:09:43,2025-10-24,PAID," C/ Mar, 4",,,I,2025-11-06 06:46:25,1
1aca6cc3-f749-4e64-b3da-4ebd62ae4e8c,f87de8f9-4878-4f45-953e-510513f3952b,2025-10-30 13:12:55,2025-10-31,NEW,"C/ Sol, 75",,legacy,I,2025-11-06 03:00:49,1
8691f985-0eec-4a29-a3ac-9ee2b079685f,8ff28f20-d50c-4fe0-951f-32d79794e146,2025-10-30 22:20:11,2025-11-08,CANCELLED,"C/ Mar, 62",,legacy,I,2025-11-06 00:04:04,1
5ec5b49a-6523-46a4-9651-11cc6c1f6b8d,e3338191-5b2f-4095-8155-53bbbcb00810,2025-10-24 05:40:01,2025-10-26,NEW,"C/ Rio, 88",,,I,2025-11-06 12:45:23,1
