customerId,firstName,lastName,emailAddress,phoneNumber,customerSince,isActive,extraField1,op,eventTime,seqNum
dc7fbfd4-e8e3-457b-969c-73f3ad75d93b,Marta,Martínez,marta_martínez@example.com,434254587,2023-03-07,Y,,I,2025-11-06 08:41:53,1
c0311701-e65b-4218-81f2-50d64476e12a,  MARTA  ,Díaz,martadíaz@example.com,894431144,2021-02-05,Y,legacy,I,2025-11-06 20:05:48,1
0c94a5c3-b155-4077-acce-38d77e369f26,Ana,Pérez,anapérez@correo.es,541376725,2021-09-02,Y,N/A,I,2025-11-06 12:26:12,1
8c234977-0a57-4fd0-9c78-4a5704e48f89,Luis,García,luis_garcía@correo.es,184752892,2022-12-16,Y,,I,2025-11-06 05:01:08,1
da8fc604-8815-4b4b-9fe9-bb0acb7b6c08,Laura,  Martínez ,lauramartínez@test.org,684437398,2021-07-07,Y,,I,2025-11-06 09:17:31,1
dc74efbe-30dd-439f-93d6-496a7325727b,Sofía,garcía,,558845474,2023-08-18,Y,,I,2025-11-06 20:36:35,1
622d2b0a-03aa-4abc-aec1-be48cce7020f,LUCÍA,Rodríguez,lucía.rodríguez@correo.es,800699740,2024-04-20,y,,I,2025-11-06 22:05:13,1
cba7b31e-f92f-47ab-ae01-2568a5b220f0,JAVIER,  González ,javier.gonzález@correo.es,108629142,2021-03-02,Y,legacy,I,2025-11-06 19:55:10,1
928fc9e4-d5d1-4f6c-84b5-df85b78dc1a2,LUCÍA,Gómez,lucía.gómez@test.org,398133260,2022-04-07,Y,,I,2025-11-06 07:43:19,1
8685d88e-3c28-4dfd-89d7-ef5d69b749bb,Marta,García,martagarcía@mail.com,686963457,2025-02-22,Y,legacy,I,2025-11-06 01:18:09,1
b7c787c7-e8c5-4b9d-b66a-878c1c867aa9,MARÍA,sánchez,maríasánchez@correo.es,319198799,2022-01-17,Y,legacy,I,2025-11-06 20:14:35,1
cf5494f1-c5f9-4355-9fe6-6c7e9c930a13,Ana,González,ana.gonzález@test.org,646936664,2025-06-26,Y,,I,2025-11-06 09:30:17,1
f9867b18-82bf-409a-8f9a-cdf5f00ed5a4,Ana,García,ana-garcía@example.com,,2023-07-06,Y,,I,2025-11-06 05:37:42,1
9dde166b-2303-42c3-8942-cb2f87370028,Juan,rodríguez,juanrodríguez@correo.es,269039728,2021-10-07,Y,legacy,I,2025-11-06 13:37:57,1
539d18c8-6082-4061-8b1d-897bd43f9831,JUAN  ,  Rodríguez, juan.rodríguez@correo.es,021410435,2022-03-05,Y,N/A,I,2025-11-06 09:10:08,1
75cdb2e6-e5d0-4e78-bd42-64342ce66f9a,Javier,Gómez,javier-gómez@example.com,006026539,2023-06-27,Y,N/A,I,2025-11-06 04:17:30,1
4504e81c-2c02-4880-98ea-acf53c87d802,Luis,López,luis_lópez@test.org,463190800,2025-08-11,y,N/A,I,2025-11-06 09:50:44,1
e95a8793-9c04-49dc-aceb-4c337e2835dc,Miguel,gómez,miguelgómez@example.com,231514835,2025-09-12,Y,,I,2025-11-06 18:42:57,1
ca6a03bb-52b1-4004-a565-3b7db5a60acb,Sofía,gómez,sofía.gómez@correo.es,160790534,2025-08-28,Y,,I,2025-11-06 04:22:20,1
426f982a-521b-455e-9d33-eecf0096b695,Miguel,Díaz,miguel.díaz@mail.com,,2021-08-23,Y,N/A,I,2025-11-06 18:35:26,1
93a4a437-6115-4e03-809b-bfb2d504ad76,ANA,Sánchez,ana_sánchez@mail.com,525633744,2023-06-27,Y,,I,2025-11-06 20:20:39,1
5512db99-025e-4536-8141-048766ce9014,Sofía,fernández,sofía.fernández@test.org,082553333,2023-05-21,Y,,I,2025-11-06 18:17:44,1
91bd7af2-979e-4841-a41b-0cd32d43bb4c,Laura,Sánchez,laurasánchez@mail.com,747749566,2023-11-23,Y,,I,2025-11-06 00:22:25,1
a5e55dc7-0e1e-41ba-b82f-e072360984cc,Luis,Pérez, luispérez@correo.es ,886545784,2024-09-06,Y,,I,2025-11-06 01:25:24,1
941b89cf-d987-4446-b10c-b07f9999f615,Pablo,Gómez,pablo.gómez@test.org,244513243,2022-03-16,N,N/A,I,2025-11-06 02:55:29,1
a1e11371-0128-4b04-aae5-3c1392344b4e,Luis,rodríguez,luis-rodríguez@correo.es  ,936617056,2021-09-22,Y,legacy,I,2025-11-06 09:15:38,1
89069ca2-542f-47b7-81d0-1661c1e2283e,Javier,gómez,javier-gómez@correo.es,912755756,2021-09-18,Y,N/A,I,2025-11-06 04:57:41,1
8a807f4d-aa53-4e82-aa51-c1a6895143d1,María,martínez,maría_martínez@test.org,722979165,2022-06-17,N,legacy,I,2025-11-06 20:08:14,1
04c44393-e195-4f5a-bc5f-953d2fe868c3, LAURA,Gómez,laura_gómez@mail.com,882729149,2024-06-25,Y,,I,2025-11-06 07:27:54,1
d02e6060-fee1-4753-b05b-e2240eec6d82,Ana,Fernández  ,ana-fernández@correo.es,128617400,2021-05-17,y,N/A,I,2025-11-06 02:21:09,1
5c95231e-de6f-4434-a7ae-9c960e3e72aa,JAVIER,Díaz,javier-díaz@example.com,084565720,2025-05-30,Y,,I,2025-11-06 17:48:04,1
2cac695e-3696-4aef-b58b-3c3d9b3961b9,MARTA,lópez, martalópez@example.com,920737677,2025-05-16,Y,N/A,I,2025-11-06 13:06:48,1
9cf13f2c-8ce5-429f-99ba-ac8e7e36a7b4, MARTA,Martínez,marta-martínez@mail.com,384062806,2024-11-15,N,,I,2025-11-06 17:48:56,1
5eaf3ede-780e-45d1-98a0-ab15c7d52110,Sofía,pérez,sofíapérez@mail.com,068530636,2024-03-17,Y,,I,2025-11-06 17:28:41,1
9c2bc5a5-c89c-41be-9a24-f4078664904e,Ana,Rodríguez,anarodríguez@example.com,167007335,2024-08-14,Y,,I,2025-11-06 07:19:48,1
e2514dfe-08fa-4b17-a681-fa419b070a33,Carlos,  Pérez,carlos_pérez@correo.es,522492941,2021-07-29,Y,legacy,I,2025-11-06 23:51:25,1
4d233003-54ef-4537-a0bf-114395828d89,Pablo,  López  ,pablolópez@example.com,512170538,2023-08-22,Y,,I,2025-11-06 16:13:20,1
2cfc0e02-d230-4d3b-a512-ee9d94beb13c, LUCÍA  ,Fernández,lucía-fernández@test.org,855715885,2024-12-28,Y,,I,2025-11-06 01:27:50,1
dabb6ec4-6172-4bea-94a5-acd5cc9c2d00,Juan, Rodríguez  ,juanrodríguez@example.com,,2025-05-02,Y,N/A,I,2025-11-06 14:22:01,1
0b231a5f-0f47-4dda-ad2d-2b01c7d19f1e,Miguel,González,miguel-gonzález@example.com,620044263,2022-09-18,N,legacy,I,2025-11-06 19:09:29,1
28e9e425-f20b-4242-b64e-dfb998816f13, Sofía, Martínez  ,sofía.martínez@correo.es,989711948,2024-01-27,Y,,I,2025-11-06 06:32:49,1
fbb6d16e-d141-47ec-a49f-6aaf75ee08ad,Pablo,sánchez,pablosánchez@example.com,848773451,2022-10-01,Y,N/A,I,2025-11-06 01:02:52,1
618bc018-f4ca-4f53-873b-ebaf37ab7b99,Laura,González,laura_gonzález@example.com,550134465,2021-12-06,Y,,I,2025-11-06 13:16:39,1
f8c85604-bbb2-413d-849d-b3af7f801477, Miguel  ,González,miguel-gonzález@correo.es,865269520,2023-10-13,Y,legacy,I,2025-11-06 10:18:03,1
30c1202c-ba89-4303-bf9d-cce33ecc3269,Sofía,Martínez,sofía.martínez@example.com,648775594,2022-12-25,n,,I,2025-11-06 09:05:52,1
e3338191-5b2f-4095-8155-53bbbcb00810,Laura ,Rodríguez,laurarodríguez@correo.es,227339721,2025-07-26,Y,,I,2025-11-06 06:02:01,1
e43279f3-4391-44c6-b8d5-243900f40d26, CARLOS  ,Martínez,carlos.martínez@correo.es,961652656,2023-05-23,Y,legacy,I,2025-11-06 17:11:25,1
ad20448d-1a2e-4101-91c8-7f58ea760ff2,Luis,Martínez,luis_martínez@test.org,207627809,2020-12-18,y,,I,2025-11-06 08:58:09,1
51e49b23-4769-4680-bfd4-2b73d0fba7fa,  ANA  ,Fernández,ana_fernández@correo.es,549841114,2025-02-18,Y,legacy,I,2025-11-06 03:29:38,1
1c880d86-a667-4a8e-bbf8-7dd55d2b1d20,LUCÍA,Díaz,lucía_díaz@test.org ,222793706,2022-07-25,Y,,I,2025-11-06 02:16:54,1
519cd716-2666-4b0d-8567-889e50cb97b0,Lucía,Martínez,lucíamartínez@example.com,493797887,2024-05-15,Y,legacy,I,2025-11-06 09:03:14,1
979e3775-0754-4e9c-b58e-075eddec43f4,  LAURA  ,Pérez,  laurapérez@example.com ,250584540,2025-05-31,y,legacy,I,2025-11-06 14:20:01,1
c86a0b5d-f9db-4cd1-8995-9f2acb6721bd,Sofía,González,sofía_gonzález@example.com,904779649,2020-12-11,y,,I,2025-11-05 08:36:32,1
3c5b9607-6c86-4c61-afb1-243d4de56eb0,Sofía,López,sofía_lópez@correo.es,474324118,2025-07-05,Y,N/A,I,2025-11-06 07:35:57,1
0010e534-85c3-4350-8cab-b30a63d100e8,  Miguel  ,  garcía,miguel_garcía@example.com,280528735,2022-12-20,Y,,I,2025-11-06 09:21:30,1
9e8d48c4-54e1-4b39-9ba0-b8e1b24e3ed4,María,Gómez,  maría-gómez@correo.es ,036356421,2022-10-20,Y,,I,2025-11-06 10:20:12,1
0b6262a6-774b-4fbe-b187-15fd0afb9e82,JAVIER,Martínez,javier.martínez@test.org,980712668,2024-11-10,N,legacy,I,2025-11-06 08:13:15,1
432a7ec6-5d7e-41c3-9fda-6005abe565a8,Laura,  Sánchez,laura_sánchez@correo.es,967323246,2024-12-30,Y,legacy,I,2025-11-06 18:59:59,1
d6c0d453-8793-4caa-8958-50fe944222ba,Pablo,López, pablolópez@mail.com  ,541338466,2024-11-30,y,,I,2025-11-06 16:07:45,1
e871613c-b301-4c9d-931b-64765c320caa,Marta,Pérez,marta_pérez@correo.es,008967482,2024-11-03,Y,N/A,I,2025-11-06 06:01:13,1
4c82a8cb-cac7-4e3d-ad23-aead59b56344,Carlos,García,carlos-garcía@example.com,086891011,2025-01-11,y,,I,2025-11-06 14:12:18,1
0b111fad-7fc3-417a-97f0-83775526343b,Sofía,López,sofía-lópez@test.org,870350014,2024-02-04,N,N/A,I,2025-11-06 05:20:35,1
0c0fc6ea-02a9-40df-a844-c6c687f7f092,LUIS,Gómez,luis_gómez@mail.com,256180218,2021-04-13,y,,I,2025-11-06 07:24:36,1
baf3d47d-ebcb-4dc5-a5fa-fb92a483a165,Miguel,sánchez,  miguel-sánchez@correo.es ,483793702,2025-09-28,Y,,I,2025-11-06 21:21:34,1
d7f2c000-a55d-42aa-a82c-0a79721df387,SOFÍA, Fernández,sofía-fernández@example.com,133094710,2022-07-02,Y,N/A,I,2025-11-06 10:43:41,1
9932d021-8b96-4e5f-9706-a57fb0ea1639,Luis, garcía ,luisgarcía@example.com,592561221,2021-09-06,Y,,I,2025-11-06 09:50:07,1
dc1de774-d65f-4598-b6d8-79d5e761f072,Luis,Rodríguez,luis_rodríguez@test.org,833889139,2023-01-23,Y,,I,2025-11-06 17:53:15,1
a2351e6b-2568-4d8f-9a3a-becf35842ddc,Carlos,  González,carlos_gonzález@correo.es,659474268,2025-02-05,Y,,I,2025-11-06 17:31:19,1
da01de9b-049e-4938-9e80-0be5e78a5fb3,MARTA,González,martagonzález@mail.com,596573856,2022-12-24,N,N/A,I,2025-11-06 06:12:15,1
ef508b22-dc3c-4e0b-87ad-e7e5590932f1,CARLOS,Martínez,carlos-martínez@correo.es,554375530,2021-04-19,Y,,I,2025-11-06 02:02:33,1
2fdca013-8a14-4714-af38-edb221400617,Luis,Martínez,luismartínez@correo.es,338186619,2023-11-19,Y,,I,2025-11-06 04:48:02,1
b30919bd-6d35-4006-8991-128270c551c9,  Laura ,Fernández,laura_fernández@test.org,402277575,2024-11-07,Y,,I,2025-11-06 11:05:25,1
6d652152-d7ae-47df-b051-1324f2be0d99,Marta,Pérez,martapérez@test.org,726011316,2025-05-30,Y,,I,2025-11-06 23:02:33,1
82266158-0573-4d7e-aa68-7bfa864354aa,Sofía,Fernández,sofía-fernández@mail.com,301895464,2022-07-02,Y,,I,2025-11-06 20:48:48,1
9ab75b55-47da-4c4c-8e37-ae08b56bbc13,Ana,sánchez,ana.sánchez@correo.es,552595774,2023-05-29,Y,legacy,I,2025-11-06 15:02:56,1
b54a9004-22e2-4c62-921e-53a6c22ae329,Marta,Sánchez,marta.sánchez@test.org,537611220,2023-06-15,Y,N/A,I,2025-11-06 19:55:38,1
f669a748-2f86-49e0-972e-2097b2b6d032,Carlos, González  ,carlosgonzález@example.com,328316630,2023-05-20,N,,I,2025-11-06 09:45:35,1
7cc3442b-290d-49ad-946f-e8efee95cb20,  Javier,gonzález,javier-gonzález@test.org,052422835,2024-01-23,Y,,I,2025-11-06 07:28:21,1
768c95ff-e049-4b1d-8b40-e3a5736fc3cb,Marta,García,marta.garcía@test.org,998388030,2021-04-24,Y,,I,2025-11-06 14:41:48,1
7806e585-4a14-40c4-b41e-207e1a2b6cd7, MARTA,González,,689410371,2022-11-30,y,,I,2025-11-06 15:20:24,1
9f96de35-9ba8-489a-9688-73a319aa3407,María, Martínez  ,maría.martínez@mail.com,017539312,2021-07-03,Y,N/A,I,2025-11-06 23:13:26,1
2de12da3-39ec-4dc7-b922-8ebe96c42f1c,Miguel,gonzález,miguelgonzález@mail.com ,260803338,2021-02-23,Y,,I,2025-11-06 20:24:00,1
6e353697-6b21-4d88-85df-ba0db288622a,Pablo ,López,pablo.lópez@example.com,705623528,2021-01-23,Y,N/A,I,2025-11-06 18:46:37,1
1bff3e1c-7be9-449f-be9a-2a0017cc2082, Marta,López,marta-lópez@mail.com,717719577,2023-07-24,Y,legacy,I,2025-11-06 02:57:41,1
baeaae70-f51c-410e-9c90-43dc9099aade,  Lucía  ,López,lucíalópez@test.org,811786170,2021-03-03,Y,,I,2025-11-06 02:46:14,1
bb5859ff-288e-403d-af3d-be5be52171d8,Carlos,fernández,carlos_fernández@example.com,720359189,2022-03-13,Y,,I,2025-11-06 11:34:45,1
13977c38-8324-4fe3-9412-ebf97b2f98c0,Lucía,González,lucía.gonzález@test.org,547197204,2023-09-15,Y,legacy,I,2025-11-06 02:54:51,1
f343279e-d430-4178-9873-ac695fac4b09,Ana,Rodríguez,ana-rodríguez@correo.es  ,028484755,2020-12-07,Y,N/A,I,2025-11-06 06:38:43,1
029eda64-2ca0-4c59-9f5c-abc4664a3b7c,Ana,fernández,ana_fernández@correo.es,202751144,2022-01-12,n,,I,2025-11-06 20:18:16,1
ac64b2cd-ad83-4baa-a237-13a9bb5e6878,Lucía,pérez, lucía.pérez@example.com,235629044,2023-03-05,Y,,I,2025-11-06 02:34:35,1
f15e1566-311c-475d-a7aa-fd2d6fbc31e3,María,López,maría.lópez@mail.com,280094198,2021-01-08,Y,,I,2025-11-06 08:15:42,1
99a949c5-659c-443c-9216-e5c2a395398a,María,Díaz, maría-díaz@test.org ,062245021,2024-08-09,y,N/A,I,2025-11-06 05:19:59,1
564aa247-7773-4a35-ad01-a1c44e942cdf,Marta,Gómez,marta-gómez@correo.es,050828435,2021-02-01,Y,,I,2025-11-06 23:10:35,1
93480007-0c5d-43df-b70d-951c2ed30c92,Juan,González,juan.gonzález@mail.com,237357351,2025-06-17,y,legacy,I,2025-11-06 13:58:40,1
0053bb5b-c9cc-453e-ae53-093b94e9598d,  Pablo,Gómez,pablo_gómez@test.org,831880171,2023-07-20,Y,,I,2025-11-06 17:25:52,1
fc4fd701-b71e-4c83-be51-14235fdf9f9f,Luis  ,rodríguez,luis.rodríguez@correo.es,196972513,2024-04-14,Y,legacy,I,2025-11-06 22:06:06,1
f55759be-09de-4137-a9e6-e7935f712afd,Javier,díaz,javier.díaz@mail.com,172918076,2024-04-02,Y,,I,2025-11-06 01:51:40,1
0cb4a9a8-88b8-472f-ad85-f1487269e828, JUAN  , López ,juanlópez@example.com,,2023-11-26,Y,,I,2025-11-06 00:27:29,1
ea7c1a70-884b-4e33-a3cc-2a9fd5a57609,Carlos,Martínez,carlos_martínez@example.com,091811216,2024-02-12,N,,I,2025-11-06 19:09:11,1
bebf0d52-61ae-437a-8a10-2362939a56d2,Lucía,González ,  lucía.gonzález@example.com  ,101208334,2022-12-10,Y,N/A,I,2025-11-06 16:24:03,1
21d6c993-a818-486f-b7f8-061d0ccec747,María,Rodríguez,maríarodríguez@mail.com,760359558,2024-03-01,Y,N/A,I,2025-11-04 06:51:47,1
af9d460d-dba1-4ce5-a416-e56c0b069d31,Pablo,díaz,pablo-díaz@correo.es,661719981,2022-12-04,n,,I,2025-11-06 16:20:26,1
4584f0c0-df1a-40e2-b915-8a299ad79b79,Marta,Martínez,martamartínez@example.com,075711559,2023-02-11,Y,legacy,I,2025-11-06 09:37:59,1
b0792342-0457-4753-9671-3602dfb8004f,Lucía, Gómez ,  lucía-gómez@correo.es  ,083279808,2023-11-05,Y,,I,2025-11-06 23:28:47,1
30834876-d78c-49a2-b84c-ec3dc9dee7ed,JAVIER,lópez,javier_lópez@correo.es,128778851,2022-11-10,Y,,I,2025-11-06 15:45:57,1
8dd6591c-a70b-4aef-820c-6eb24415c749,LAURA,Díaz ,laura_díaz@mail.com,856103518,2021-03-02,Y,,I,2025-11-06 03:29:16,1
59c915bf-9a37-4116-8986-11e0274f6528,Lucía,lópez,lucía.lópez@test.org,265896411,2023-05-07,Y,N/A,I,2025-11-06 02:26:28,1
7d8d396b-2bf6-4393-b789-c53ec99254c3,Lucía,González,lucía-gonzález@correo.es,099855264,2024-07-11,Y,,I,2025-11-06 03:06:59,1
e06e7166-c07d-4f8c-886a-45b3a24389b6,Lucía,González,lucía_gonzález@mail.com,310429475,2023-06-18,y,,I,2025-11-06 02:03:55,1
7c1e81bc-789a-41d0-a7f0-fcc106c73813,Javier,sánchez,javier-sánchez@correo.es ,287163037,2025-06-20,N,,I,2025-11-06 13:47:59,1
b28daa85-9578-4ce2-bcc9-2ddc9a88c6e3,Lucía,Díaz,lucía-díaz@example.com  ,654819398,2023-06-04,Y,legacy,I,2025-11-06 10:43:01,1
4dd76faf-a611-4679-b5bc-b8f5e6d4aab0, María ,López,maríalópez@mail.com,771444405,2025-01-25,n,legacy,I,2025-11-06 17:06:21,1
3136b37b-9c49-4e9a-8805-0beec15b7d6a,Laura,  Sánchez  ,laura.sánchez@mail.com,094554619,2021-01-27,N,,I,2025-11-06 07:43:36,1
8a306210-c2cc-4fcf-b4a7-aff7a6b99625,  Sofía,García,sofía_garcía@mail.com,676501801,2022-11-12,Y,,I,2025-11-06 22:04:43,1
111b2ddb-e85f-49ce-bf3f-bf27162d1742,  Javier ,Martínez,javier.martínez@correo.es,562746789,2022-09-02,Y,,I,2025-11-06 11:04:54,1
920c4c19-a90b-4132-a985-5e0e4db2ae8d,Laura,pérez,laura-pérez@correo.es  ,796492088,2022-09-08,Y,N/A,I,2025-11-06 14:46:24,1
2d71b7b9-b649-45ff-896d-5623407697a3,SOFÍA,López,sofía.lópez@example.com,808149238,2021-09-23,Y,legacy,I,2025-11-06 08:23:56,1
5d9cdecb-e4fe-4d91-a6b1-d782789f3748,Luis,martínez, luis_martínez@example.com ,887844840,2021-06-02,Y,legacy,I,2025-11-06 15:47:00,1
709d1481-d29e-4544-9560-d17c8668709f,Laura,Díaz,laura_díaz@correo.es,661886095,2025-09-22,Y,,I,2025-11-06 21:41:47,1
c4bb3e22-ef10-49c6-8cd7-394e8c61904c,Pablo,Rodríguez,pablorodríguez@correo.es,848414614,2022-12-20,Y,,I,2025-11-06 12:57:20,1
469e3e91-e78c-43d0-bb2d-010e9090371d,MIGUEL,Díaz,miguel_díaz@test.org,646717238,2023-07-06,Y,N/A,I,2025-11-06 11:26:29,1
97fa7de5-5835-4068-b5b4-8167e034a419,Javier,  lópez, javier_lópez@test.org,771498574,2021-04-23,n,,I,2025-11-06 16:31:04,1
f8a4499a-1829-445b-b43c-06633f700ab8,PABLO,García,  pablo.garcía@test.org,136853997,2025-06-07,n,,I,2025-11-06 11:16:49,1
6fe15710-e182-46c1-bcb4-e03fc5f714d7,PABLO,Martínez,pablo-martínez@correo.es,276917915,2022-02-04,N,legacy,I,2025-11-06 15:07:41,1
d40a0a22-2ef2-43b2-9098-4b54702b4b07,LAURA,  Pérez,laurapérez@test.org ,107253466,2024-06-21,Y,N/A,I,2025-11-06 02:28:22,1
52219b61-a49d-4957-870d-661a8b6f51f0,SOFÍA,sánchez,sofíasánchez@example.com,026788976,2025-04-07,Y,N/A,I,2025-11-06 07:21:18,1
7743b44f-4694-442d-bea0-a891f6ed0742,JAVIER  ,Sánchez,javier-sánchez@mail.com,152371130,2023-06-04,Y,N/A,I,2025-11-06 23:15:04,1
cad6d3dd-289e-4c5f-9058-9a6ce1d8a765,PABLO,Díaz  ,  pablodíaz@example.com  ,386329645,2025-08-07,Y,,I,2025-11-06 06:52:00,1
4900f291-4f50-47dd-8749-1a3518b654c9,Carlos,pérez,carlos_pérez@example.com,298384081,2022-12-19,y,,I,2025-11-06 23:38:05,1
d3902cd7-6306-47e9-a961-3b498179701a,Laura,gómez,  laura.gómez@mail.com  ,748060700,2020-12-25,Y,,I,2025-11-06 00:49:40,1
8f92fcf4-5686-4906-b645-246e1349ed3d,Juan,González,juan-gonzález@test.org,675709173,2024-05-22,N,,I,2025-11-06 05:20:21,1
f451ea5a-6e19-41f7-97ce-761f33057b37,Sofía,garcía,sofía_garcía@mail.com,,2024-12-14,Y,N/A,I,2025-11-06 01:05:32,1
53248d4d-6e7d-4478-b94d-67a825dc52d6,Luis,González  ,luisgonzález@mail.com,178899452,2022-09-16,Y,legacy,I,2025-11-06 01:01:43,1
380f2f8b-a4bf-4162-9cf6-c605fe64bb24,Pablo,rodríguez,pablo_rodríguez@mail.com,355334022,2023-12-17,Y,legacy,I,2025-11-06 14:49:03,1
6ff9243f-90ee-466f-a5a9-95d6b774ec5f,María,  Rodríguez,maría-rodríguez@test.org,152800050,2025-01-01,Y,N/A,I,2025-11-06 00:00:00,1
01fabf0a-def3-42d2-9642-578153ca0fe7,Ana,gómez,ana-gómez@mail.com,535688615,2023-02-20,Y,,I,2025-11-06 21:28:30,1
b63d2e31-f746-40b8-89ce-ab591b64fb0d,Marta,Martínez,martamartínez@example.com  ,344093758,2025-01-12,Y,N/A,I,2025-11-06 05:44:13,1
c71ce0b7-2845-4d45-9f34-b3cb9af20d7f,María,fernández,maríafernández@example.com,446511062,2024-02-21,Y,legacy,I,2025-11-06 16:50:21,1
cace1efc-507c-477a-8422-f0c350d21ca8,Luis, Sánchez,luissánchez@example.com,515811954,2024-06-12,Y,legacy,I,2025-11-06 23:19:32,1
9444c19b-0377-4fad-b2f0-acdb56d21f59,Javier,González,javier_gonzález@test.org,576516950,2021-08-25,Y,,I,2025-11-04 03:56:37,1
1f75c361-42f8-472d-9eea-e876738a63f3,Laura,Gómez,laura_gómez@example.com,069509644,2024-06-28,Y,,I,2025-11-06 11:08:36,1
